Region,Country,ProvState,Station,WMO.,Lat,Long,Elev,StdP,TZ,TZCode,ColdestMonth,DB990,WS_DB996,WD_DB996,HottestMonth,DBR,DB010,WB_DB010,WS_DB004,WD_DB004,taub,taud
4,USA,ME,KNOX CO RGNL,726079,44.06,-69.09,17,101.12,-5,NAE,1,-16.1,3.1,300,7,8.7,26,19.2,4,280,0.392,2.306
4,USA,ME,NORTHERN AROOSTOOK,726083,47.29,-68.31,305,97.71,-5,NAE,1,-22.7,4.8,300,7,9.2,26.2,18.4,4.3,240,0.339,2.402
4,USA,ME,BANGOR INTL,726088,44.81,-68.82,59,100.62,-5,NAE,1,-18.9,2.2,310,7,11.1,29,20.5,4.5,240,0.369,2.35
4,USA,VT,MORRISVILLE STOWE ST,726114,44.53,-72.61,223,98.67,-5,NAE,1,-21.4,1.2,0,7,11.6,28,20.3,2.9,200,0.383,2.282
4,USA,VT,HARTNESS STATE,726115,43.34,-72.52,176,99.23,-5,NAE,1,-17.4,1.1,310,7,12.2,29.1,20.7,3.7,270,0.405,2.221
4,USA,NH,LEBANON MUNI,726116,43.63,-72.31,174,99.25,-5,NAE,1,-19.1,1.1,330,7,12.2,29.9,21,3.8,230,0.405,2.227
4,USA,NH,MOUNT WASHINGTON,726130,44.27,-71.3,1910,80.39,-5,NAE,2,-27.5,30.8,300,7,4.8,15.1,12.7,8.2,280,0.278,2.483
4,USA,VT,EDWARD F KNAPP STATE,726145,44.2,-72.58,342,97.28,-5,NAE,1,-20.8,2.1,320,7,11,27.9,20,3.7,220,0.379,2.276
4,USA,NH,LACONIA MUNI,726155,43.57,-71.42,166,99.35,-5,NAE,1,-17.2,2.8,260,7,10.4,29,20.5,4.2,220,0.403,2.226
4,USA,NH,BERLIN MUNICIPAL,726160,44.58,-71.18,353,97.16,-5,NAE,1,-23.1,0.7,290,7,13.5,27.8,19.5,2.9,290,0.379,2.283
4,USA,NH,JAFFREY ARPT SILVER,726163,42.81,-72,317,97.57,-5,NAE,1,-17,1.8,180,7,10.7,28.7,20.5,3.4,260,0.402,2.228
4,USA,NH,MT WASHINGTON RGNL,726164,44.37,-71.54,327,97.46,-5,NAE,1,-24,0.2,200,7,13.6,27.8,19.9,3.2,270,0.381,2.283
4,USA,NH,DILLANT HOPKINS,726165,42.79,-72.28,149,99.55,-5,NAE,1,-17.5,0.8,190,7,12.1,29.2,20.7,3.6,200,0.426,2.174
4,USA,VT,W H MORSE STATE,726166,42.89,-73.25,252,98.33,-5,NAE,1,-17.4,1.4,260,7,11.4,28.6,21.8,2.6,200,0.423,2.167
4,USA,VT,BURLINGTON INTL,726170,44.47,-73.15,104,100.08,-5,NAE,1,-19.3,2.9,70,7,10.5,29.7,21.1,4.5,190,0.386,2.281
4,USA,ME,EASTERN SLOPES RGNL,726183,43.99,-70.95,138,99.68,-5,NAE,1,-20.9,0.9,280,7,12.8,30.2,20.8,2.7,240,0.385,2.281
4,USA,ME,AUBURN LEWISTON MUNI,726184,44.05,-70.28,88,100.27,-5,NAE,1,-17.8,1.5,0,7,11.2,28.7,20.7,4.1,210,0.387,2.286
4,USA,ME,AUGUSTA STATE ARPT,726185,44.32,-69.8,110,100.01,-5,NAE,1,-17.1,4.1,310,7,10,28.8,20.7,4.3,210,0.368,2.344
4,USA,ME,GREENVILLE,726190,45.47,-69.58,316,97.59,-5,NAE,2,-22.4,4.1,330,7,9.3,27,18.7,2.7,300,0.36,2.345
4,USA,ME,MILLINOCKET MUNI,726196,45.65,-68.69,123,99.86,-5,NAE,1,-20.3,3,290,7,10.6,27.9,19.5,3.2,290,0.366,2.344
4,USA,NY,MASSENA INTL RICHAR,726223,44.94,-74.85,65,100.55,-5,NAE,1,-22.4,1.9,270,7,11.3,29.1,21.7,4.8,240,0.388,2.281
4,USA,NY,PLATTSBURGH INTL,726225,44.65,-73.47,71,100.47,-5,NAE,1,-20.6,1.3,320,7,10.9,28.4,20.8,3.6,140,0.386,2.279
4,USA,NY,WATERTOWN INTL,726227,43.99,-76.02,102,100.11,-5,NAE,1,-21,2.1,80,7,10.6,28.2,21.4,4.6,250,0.406,2.226
4,USA,NY,ADIRONDACK RGNL,726228,44.39,-74.21,507,95.38,-5,NAE,1,-24.1,0.8,230,7,12.6,27.3,19,4.5,240,0.357,2.34
4,USA,MI,SAWYER INTL,726284,46.35,-87.38,372,96.94,-5,NAE,1,-20.1,2,280,7,11.7,27.8,19.5,6.1,220,0.339,2.417
4,USA,MI,GRAND RAPIDS/KENT C,726350,42.88,-85.52,245,98.42,-5,NAE,1,-14,3.4,180,7,10.8,30.3,22.1,5.9,240,0.412,2.202
4,USA,MI,SOUTHWEST MICHIGAN,726355,42.13,-86.42,196,98.99,-5,NAE,1,-12.2,4.1,150,7,10.7,29.8,22.8,4.9,240,0.39,2.298
4,USA,MI,KALAMAZOO BATTLE CR,726357,42.24,-85.55,266,98.17,-5,NAE,1,-13,3.1,220,7,11.2,30.9,22.1,4.8,210,0.413,2.203
4,USA,MI,MUSKEGON,726360,43.17,-86.24,193,99.03,-5,NAE,1,-12.6,4.4,300,7,9.8,28.7,21.7,5.3,200,0.393,2.277
4,USA,MI,MASON CO,726364,43.96,-86.4,197,98.98,-5,NAE,1,-12.7,2.3,80,7,10,27.4,21,5,200,0.372,2.34
4,USA,MI,FLINT/BISHOP INTL,726370,42.97,-83.75,234,98.55,-5,NAE,1,-15.3,3.2,270,7,11.6,30.4,22.2,5.2,250,0.403,2.221
4,USA,MI,OAKLAND CO INTL,726375,42.67,-83.42,299,97.78,-5,NAE,1,-14.6,3.7,300,7,10.1,30.1,21.8,5.1,240,0.402,2.227
4,USA,MI,MBS INTL,726379,43.53,-84.08,204,98.9,-5,NAE,1,-15.2,3.9,260,7,11.4,30.3,22,5.8,240,0.39,2.251
4,USA,MI,HOUGHTON LAKE/ROSCO,726380,44.37,-84.69,354,97.14,-5,NAE,1,-17.8,1.8,250,7,12.7,28.8,20.8,4.2,230,0.386,2.263
4,USA,MI,WEXFORD CO,726384,44.28,-85.42,398,96.63,-5,NAE,1,-18.6,1,260,7,13.3,28.2,20.2,4.6,250,0.366,2.323
4,USA,MI,MANISTEE CO BLACKER,726385,44.27,-86.23,189,99.08,-5,NAE,1,-13.8,3.8,100,7,10.9,27.7,20.6,4.7,200,0.372,2.341
4,USA,MI,CHERRY CAPITAL,726387,44.74,-85.58,192,99.04,-5,NAE,1,-14.8,2.8,190,7,11.5,29.9,21.1,4.9,230,0.391,2.27
4,USA,MI,ALPENA/PHELPS COLLI,726390,45.07,-83.58,211,98.82,-5,NAE,1,-17.4,1.8,250,7,12.3,29,20.8,4.7,230,0.364,2.356
4,USA,MI,LUCE CO,726394,46.31,-85.45,265,98.18,-5,NAE,1,-17.5,3.2,250,7,11.5,27.3,20.6,4.5,210,0.342,2.407
4,USA,MI,OSCODA WURTSMITH,726395,44.45,-83.37,193,99.03,-5,NAE,1,-16.3,2.9,230,7,11.6,30.1,21.9,5.7,200,0.366,2.352
4,USA,MI,MANISTIQUE (AMOS),726399,45.95,-86.23,178,99.2,-5,NAE,2,-16,4,300,8,7.7,23.8,18.3,3.8,200,0.352,2.431
4,USA,WI,MILWAUKEE/GEN. MITC,726400,42.95,-87.9,211,98.82,-6,NAC,1,-16,5.6,300,7,8.5,30.3,22.4,6.3,240,0.394,2.272
4,USA,WI,LAKELAND NOBLE F LE,726404,45.93,-89.72,497,95.5,-6,NAC,1,-22.2,1.9,290,7,11.2,27.6,19.5,4.4,200,0.354,2.34
4,USA,WI,WAUKESHA CO,726409,43.04,-88.23,278,98.03,-6,NAC,1,-17,4.3,300,7,10.2,30.1,22.6,4.3,180,0.392,2.26
4,USA,WI,MADISON/DANE COUNTY,726410,43.14,-89.35,264,98.19,-6,NAC,1,-18.6,3,290,7,10.9,30.4,22.6,4.9,180,0.392,2.254
4,USA,WI,WEST BEND MUNI,726413,43.42,-88.12,270,98.12,-6,NAC,1,-17.3,3,280,7,10.8,29.1,21.9,4.5,240,0.372,2.324
4,USA,WI,MONROE MUNI,726414,42.62,-89.58,331,97.41,-6,NAC,1,-17.8,4,270,7,10.4,29.9,22.4,3.8,220,0.391,2.255
4,USA,WI,SOUTHERN WISC RGNL,726415,42.62,-89.04,246,98.4,-6,NAC,1,-17.5,2.8,270,7,11.3,31.2,23.1,4.7,210,0.394,2.254
4,USA,WI,TAYLOR CO,726417,45.1,-90.3,448,96.06,-6,NAC,1,-22,2,230,7,11.1,28,21.4,4.3,190,0.356,2.33
4,USA,WI,L O SIMENSTAD MUNI,726418,45.31,-92.69,275,98.06,-6,NAC,1,-22.3,1.1,300,7,11.6,30,22.8,4.7,180,0.362,2.332
4,USA,WI,J F KENNEDY MEMORIAL,726419,46.55,-90.92,252,98.33,-6,NAC,1,-22.1,4.1,240,7,12.9,28.7,21,5.3,200,0.356,2.365
4,USA,WI,JOHN H BATTEN,726424,42.76,-87.81,205,98.89,-6,NAC,1,-16.1,4.2,280,7,8.8,29.1,22.4,5.4,220,0.39,2.297
4,USA,WI,SHEBOYGAN CO MEM,726425,43.77,-87.85,228,98.62,-6,NAC,1,-17.4,4.1,280,7,10.9,28.9,21.9,5.4,220,0.372,2.329
4,USA,WI,STEVENS POINT MUNI,726426,44.55,-89.52,338,97.33,-6,NAC,1,-21,1.2,280,7,11.9,30,21.6,4.3,210,0.361,2.332
4,USA,WI,RICHARD I BONG,726427,46.69,-92.09,205,98.89,-6,NAC,1,-22.4,2.5,240,7,11.7,28,21,4.7,230,0.358,2.366
4,USA,WI,LA CROSSE MUNICIPAL,726430,43.88,-91.25,200,98.95,-6,NAC,1,-20.3,2.8,300,7,10.9,31.6,22.9,5.4,180,0.388,2.278
4,USA,WI,CHIPPEWA VALLEY RGN,726435,44.87,-91.49,273,98.09,-6,NAC,1,-22.4,2.2,250,7,11.5,30.7,21.7,5.2,190,0.363,2.332
4,USA,WI,SPART FORT MC COY,726437,43.96,-90.73,255,98.3,-6,NAC,1,-22.1,0.2,260,7,13.8,31.1,22.1,3.8,190,0.386,2.277
4,USA,WI,BOSCOBEL,726438,43.16,-90.68,205,98.89,-6,NAC,1,-19.1,1.2,220,7,12.5,31.3,22.7,3.9,210,0.395,2.254
4,USA,MN,ROCHESTER MUNICIPAL,726440,43.9,-92.49,402,96.59,-6,NAC,1,-22.3,5.4,310,7,10.3,29.3,22.1,6.5,200,0.362,2.334
4,USA,WI,PRAIRIE DU CHIEN MUN,726444,43.02,-91.12,202,98.92,-6,NAC,1,-18,1.9,270,7,10.2,30.1,22.6,3.4,180,0.389,2.28
4,USA,WI,MERRILL MUNI,726449,45.2,-89.7,401,96.6,-6,NAC,1,-22.8,0.8,290,7,13.3,27.7,20.6,3.3,230,0.357,2.331
4,USA,WI,GREEN BAY/A.-STRAUB,726450,44.51,-88.12,214,98.78,-6,NAC,1,-19.4,4.1,280,7,11.3,29.6,22.2,5,200,0.371,2.315
4,USA,WI,ALEXANDER FLD SOUTH,726452,44.36,-89.84,311,97.64,-6,NAC,1,-20.9,2.3,270,7,11.9,29.1,21.2,4.5,200,0.363,2.333
4,USA,WI,MANITOWOC CO,726455,44.13,-87.67,198,98.97,-6,NAC,1,-17.5,5.3,280,7,9.4,27.6,21.2,5.1,250,0.368,2.352
4,USA,WI,WITTMAN RGNL,726456,43.98,-88.56,256,98.29,-6,NAC,1,-18,3.4,280,7,10.5,29.1,22.1,4.7,220,0.371,2.31
4,USA,WI,OUTAGAMIE CO RGNL,726457,44.26,-88.52,280,98.01,-6,NAC,1,-18.3,4.8,280,7,10,29.1,22.3,5.3,210,0.369,2.309
4,USA,WI,DOOR CO CHERRYLAND,726458,44.84,-87.42,221,98.7,-6,NAC,1,-17.8,4.8,270,7,9.1,27.5,20.6,5.1,240,0.365,2.351
4,USA,WI,WAUSAU DOWNTOWN,726463,44.93,-89.63,365,97.02,-6,NAC,1,-21.6,2.9,290,7,10.9,29.2,20.8,4.7,200,0.359,2.332
4,USA,WI,WATERTOWN MUNI,726464,43.17,-88.72,254,98.31,-6,NAC,1,-17.8,2.2,280,7,11.2,30,23.4,4.2,220,0.393,2.254
4,USA,WI,CENTRAL WISCONSIN,726465,44.78,-89.67,389,96.74,-6,NAC,1,-21.4,4,280,7,11.4,28.3,20.9,4.5,220,0.363,2.307
4,USA,MN,APPLETON MUNI ARPT,726466,45.23,-96.01,311,97.64,-6,NAC,1,-24,2.8,330,7,12.3,29.8,22.8,5.5,180,0.339,2.409
4,USA,WI,RICE LAKE RGNL CARLS,726467,45.42,-91.77,337,97.34,-6,NAC,1,-22.5,1,270,7,11.6,29,21.9,4.5,200,0.36,2.332
4,USA,WI,PRICE CO,726468,45.71,-90.4,456,95.97,-6,NAC,1,-24.6,0.7,280,7,11.7,27.9,20.3,4.1,200,0.355,2.332
4,USA,MI,DELTA CO,726480,45.72,-87.09,186,99.11,-5,NAE,1,-19.1,3,270,7,10.9,26.4,19.8,5.1,190,0.364,2.356
4,USA,MI,MENOMINEE MARINETTE,726487,45.13,-87.64,191,99.05,-6,NAC,1,-19,2.5,280,7,10.4,28,20.2,4.7,230,0.365,2.35
4,USA,IA,FAIRFIELD MUNI,726498,41.05,-91.97,244,98.43,-6,NAC,1,-17,4,300,7,11,32.6,25.3,4.1,200,0.411,2.221
4,USA,IA,ESTHERVILLE MUNI,726499,43.41,-94.75,401,96.6,-6,NAC,1,-22,4.5,310,7,11.1,30.9,22.9,7,200,0.358,2.356
4,USA,IA,SPENCER,726500,43.16,-95.2,408,96.52,-6,NAC,1,-22.1,4,280,7,11.5,31.4,22.8,6.2,190,0.354,2.38
4,USA,WI,CLINTONVILLE MUNI,726502,44.61,-88.73,269,98.13,-6,NAC,1,-18.9,1.8,270,7,12.1,30.1,22.2,4.1,180,0.368,2.309
4,USA,WI,BARABOO WISC DELLS,726503,43.52,-89.77,298,97.8,-6,NAC,1,-18.8,1.7,260,7,11,29.9,22.9,4.5,220,0.39,2.253
4,USA,WI,EAGLE RIVER UNION,726504,45.93,-89.27,501,95.45,-6,NAC,1,-22.8,1.5,290,7,12.7,27.7,20,4.3,230,0.354,2.34
4,USA,WI,KENOSHA RGNL,726505,42.6,-87.94,227,98.63,-6,NAC,1,-16.2,4.4,280,7,11.2,30.6,23,5.7,230,0.394,2.273
4,USA,WI,FOND DU LAC CO,726506,43.77,-88.49,246,98.4,-6,NAC,1,-17.8,3.2,280,7,10.6,29.1,21.9,5.4,220,0.392,2.253
4,USA,WI,IOWA CO,726507,42.89,-90.24,357,97.11,-6,NAC,1,-18,3.5,290,7,9.5,29.1,22.7,4,200,0.39,2.254
4,USA,WI,SAWYER CO,726508,46.03,-91.44,370,96.96,-6,NAC,1,-24.1,0.2,230,7,13.7,29.1,20.6,3.7,210,0.353,2.361
4,USA,WI,DODGE CO,726509,43.43,-88.7,285,97.95,-6,NAC,1,-17.7,2.4,290,7,10.1,29,22.5,4.8,210,0.391,2.254
4,USA,SD,SIOUX FALLS/FOSS FI,726510,43.58,-96.75,435,96.21,-6,NAC,1,-21.8,4.3,310,7,11.5,31.6,22.8,6.7,190,0.352,2.373
4,USA,SD,CUSTER COUNTY,726514,43.73,-103.63,1696,82.54,-7,NAM,12,-18.6,1.7,280,7,13.9,28.7,15,3.9,170,0.288,2.522
4,USA,SD,BROOKINGS RGNL,726515,44.3,-96.8,502,95.44,-6,NAC,1,-23,3.2,320,7,10.9,29.4,21.5,5.8,180,0.337,2.414
4,USA,SD,PHILIP,726516,44.05,-101.6,674,93.49,-6,NAC,1,-19.2,3,260,7,15.7,35.9,20.2,5.5,160,0.328,2.429
4,USA,SD,PINE RIDGE,726517,43.02,-102.52,1015,89.71,-7,NAM,12,-18.8,1.3,230,7,16.4,34.9,18.9,5.6,170,0.321,2.43
4,USA,SD,WINNER,726518,43.39,-99.84,619,94.11,-6,NAC,1,-17.8,5,320,7,13.6,34.1,21,6.7,180,0.332,2.437
4,USA,SD,SISSETON MUNI ARPT,726519,45.67,-96.99,354,97.14,-6,NAC,1,-22.8,4.2,320,7,12.1,31,22.2,6.8,190,0.337,2.413
4,USA,SD,CHAN GURNEY MUNI,726525,42.92,-97.38,398,96.63,-6,NAC,1,-19.5,4.3,310,7,10.7,32.1,22.9,6.5,190,0.355,2.373
4,USA,SD,CHAMBERLAIN (AMOS),726530,43.77,-99.32,517,95.27,-6,NAC,1,-19.8,4,300,7,13.3,36.1,23.3,6.1,190,0.335,2.437
4,USA,SD,HURON/HURON REGIONA,726540,44.39,-98.23,393,96.69,-6,NAC,1,-22.7,4,320,7,12.7,32.5,22.5,6,180,0.342,2.414
4,USA,MN,ORR RGNL,726544,48.02,-92.85,400,96.61,-6,NAC,1,-28.2,1.5,300,7,12.5,27.7,20.4,4.4,190,0.332,2.43
4,USA,SD,MITCHELL MUNI,726545,43.78,-98.04,397,96.65,-6,NAC,1,-21.2,4.6,320,7,11.9,32.3,22.8,5.9,170,0.355,2.381
4,USA,SD,WATERTOWN MUNI,726546,44.93,-97.15,530,95.12,-6,NAC,1,-23.5,3.4,320,7,11.7,30.3,21.7,6.3,180,0.334,2.414
4,USA,MN,GLENWOOD MUNI,726547,45.64,-95.32,425,96.32,-6,NAC,1,-24,3.7,270,7,11.1,30.2,22.2,6.2,180,0.335,2.412
4,USA,MN,WARROAD INTL,726548,48.94,-95.34,327,97.46,-6,NAC,1,-29,1.9,250,7,10.5,27.5,20.8,4.7,200,0.337,2.432
4,USA,MN,COOK MUNI,726549,47.82,-92.69,405,96.55,-6,NAC,1,-27.7,0.5,270,7,13,27.7,20,4.1,170,0.332,2.422
4,USA,MN,ST. CLOUD MUNICIPAL,726550,45.55,-94.05,312,97.63,-6,NAC,1,-24.1,2.5,290,7,12.3,30.3,21.6,5.4,180,0.357,2.356
4,USA,MN,MONTEVIDEO CHIPPEWA,726553,44.97,-95.7,315,97.6,-6,NAC,1,-22.8,3.3,300,7,10.7,30.9,22.8,5.1,180,0.358,2.354
4,USA,MN,ST JAMES MUNI,726554,43.99,-94.56,325,97.48,-6,NAC,1,-21,3.7,300,7,10.7,31,23.1,6,170,0.36,2.355
4,USA,MN,BRAINERD LAKES RGNL,726555,46.41,-94.13,374,96.91,-6,NAC,1,-25,1.5,240,7,11.7,29,21,5.3,190,0.335,2.418
4,USA,MN,REDWOOD FALLS MUNI,726556,44.55,-95.08,314,97.61,-6,NAC,1,-22.9,4.5,310,7,11.5,31.3,22.5,6.4,180,0.359,2.355
4,USA,MN,CHANDLER FLD,726557,45.88,-95.39,436,96.2,-6,NAC,1,-25,3.7,300,7,10.3,29.6,21.1,6.4,180,0.334,2.412
4,USA,MN,CLOQUET CARLTON CO,726558,46.7,-92.5,390,96.73,-6,NAC,1,-24.6,3.2,290,7,11.5,27.5,20.7,4.3,200,0.352,2.36
4,USA,MN,SW MINNESOTA RGNL,726559,44.45,-95.82,360,97.07,-6,NAC,1,-22.4,5.1,320,7,10.5,30.9,22.2,7.3,200,0.358,2.355
4,USA,MN,WADENA,726561,46.45,-95.2,418,96.4,-6,NAC,1,-27.2,2.5,300,7,12.2,28,21.3,5.6,170,0.333,2.41
4,USA,MN,AIRLAKE,726562,44.63,-93.22,293,97.85,-6,NAC,1,-23.2,2.9,280,7,11.1,30.2,22.3,4.1,190,0.361,2.355
4,USA,MN,FARIBAULT MUNI,726563,44.33,-93.3,322,97.52,-6,NAC,1,-22.6,2.2,280,7,11.1,30.3,22.5,4.8,190,0.361,2.355
4,USA,MN,RED WING RGNL,726564,44.59,-92.48,238,98.5,-6,NAC,1,-22.3,3.3,290,7,11.4,31.1,22.5,4.4,190,0.367,2.334
4,USA,MN,MORRIS MUNI,726565,45.57,-95.97,344,97.26,-6,NAC,1,-25.1,3.5,300,7,11.4,29.4,22.4,6.3,180,0.337,2.412
4,USA,MN,PIPESTONE MUNI,726566,43.98,-96.3,529,95.13,-6,NAC,1,-22.3,3.4,300,7,10.8,30,22.7,5.8,190,0.332,2.429
4,USA,MN,NEW ULM MUNI,726567,44.32,-94.5,308,97.68,-6,NAC,1,-22.5,3.3,280,7,10.6,30.3,22.3,5.8,190,0.36,2.355
4,USA,MN,OWATONNA DEGNER RGNL,726568,44.12,-93.25,349,97.2,-6,NAC,1,-22.5,2.7,280,7,10.7,30,22.4,5.6,170,0.36,2.356
4,USA,MN,HUTCHINSON MUNI BUTL,726569,44.86,-94.37,323,97.5,-6,NAC,1,-23,2.4,300,7,11.2,30.1,22.1,4.6,180,0.359,2.354
4,USA,WI,MARSHFIELD MUNI,726574,44.64,-90.19,389,96.74,-6,NAC,1,-22.1,2.9,280,7,11.2,28.8,21.7,4.2,190,0.359,2.331
4,USA,MN,CRYSTAL,726575,45.06,-93.35,265,98.18,-6,NAC,1,-21,3.3,300,7,10.8,31.2,22.2,5.5,180,0.36,2.354
4,USA,MN,WILLMAR RCO,726576,45.12,-95.08,344,97.26,-6,NAC,1,-25.1,2.8,300,7,10.5,29.5,21.8,5,160,0.357,2.355
4,USA,MN,ANOKA CO BLAINE,726577,45.15,-93.2,278,98.03,-6,NAC,1,-21,2.8,290,7,10.5,30.9,22.8,5.5,200,0.359,2.354
4,USA,MN,LITTLE FALLS MORRISO,726578,45.95,-94.33,342,97.28,-6,NAC,1,-24.8,1,290,7,12.4,30,21.1,4.4,190,0.337,2.412
4,USA,MN,FLYING CLOUD,726579,44.83,-93.47,288,97.91,-6,NAC,1,-21.1,3.2,290,7,10.2,31.2,22.6,5.4,180,0.36,2.354
4,USA,MN,MINNEAPOLIS/ST.PAUL,726580,44.88,-93.23,255,98.3,-6,NAC,1,-21.2,3.8,310,7,9.8,31.1,22.2,5.9,180,0.361,2.354
4,USA,MN,LITCHFIELD MUNI,726583,45.15,-94.5,348,97.21,-6,NAC,1,-22.9,3,300,7,10,29.2,21.6,3.6,160,0.358,2.354
4,USA,MN,ST PAUL DOWNTOWN HO,726584,44.93,-93.05,217,98.75,-6,NAC,1,-21.4,3.6,310,7,10.2,31,22.3,5.2,180,0.362,2.354
4,USA,MN,MANKATA RGNL ARPT,726585,44.22,-93.92,311,97.64,-6,NAC,1,-22.4,3.9,310,7,9.5,30,21.9,6.2,190,0.361,2.356
4,USA,MN,FAIRMONT MUNI(AWOS),726586,43.65,-94.42,354,97.14,-6,NAC,1,-21.9,5,330,7,10.1,30,22.2,7.1,200,0.359,2.355
4,USA,MN,WORTHINGTON MUNI,726587,43.66,-95.57,480,95.69,-6,NAC,1,-22,5.2,350,7,10.1,29.2,21.5,6.6,190,0.351,2.381
4,USA,MN,WINONA MUNI CONRAD F,726588,44.08,-91.7,200,98.95,-6,NAC,1,-20.2,1.7,300,7,10.6,31.2,22.6,3.3,190,0.387,2.278
4,USA,MN,ALBERT LEA (AWOS),726589,43.68,-93.37,384,96.8,-6,NAC,1,-22.1,3.9,300,7,9.9,29.8,22.3,4,180,0.359,2.357
4,USA,SD,ABERDEEN REGIONAL,726590,45.45,-98.42,396,96.66,-6,NAC,1,-24.4,3.1,240,7,12.6,31.3,21.7,6.2,180,0.338,2.407
4,USA,MN,JACKSON MUNI,726593,43.65,-94.98,441,96.14,-6,NAC,1,-20.9,4.1,310,7,11,31.1,22.3,6,200,0.356,2.357
4,USA,MN,SOUTH ST PAUL MUNI,726603,44.85,-93.03,250,98.36,-6,NAC,1,-20.9,1.9,280,7,10.2,31.1,22.1,3.5,160,0.361,2.354
4,USA,SD,RAPID CITY/REGIONAL,726620,44.05,-103.05,966,90.25,-7,NAM,1,-19.7,3.5,350,7,14.9,33.9,18.6,6,170,0.323,2.445
4,USA,SD,ELLSWORTH AFB,726625,44.15,-103.1,999,89.89,-7,NAM,1,-19.8,3.8,10,7,13.6,33,18.5,4.7,170,0.321,2.445
4,USA,WI,LANGLADE CO,726626,45.15,-89.1,464,95.87,-6,NAC,1,-22.6,1.8,300,7,12.1,27.7,20.8,4.8,220,0.356,2.331
4,USA,SD,BUFFALO,726627,45.6,-103.55,915,90.81,-7,NAM,1,-22.3,5.1,320,7,14.2,33,18,5.9,150,0.32,2.435
4,USA,WY,GILLETTE/GILLETTE-C,726650,44.34,-105.54,1323,86.41,-7,NAM,12,-19.1,2.8,340,7,16.1,33,16.1,5.3,220,0.307,2.43
4,USA,WY,JOHNSON CO,726654,44.38,-106.72,1514,84.41,-7,NAM,12,-17.6,4.2,340,7,14.2,32.4,15.6,4.8,160,0.288,2.507
4,USA,WY,SHERIDAN CO. ARPT,726660,44.77,-106.98,1209,87.62,-7,NAM,1,-20,1.8,300,7,17.1,33.1,17.2,3.6,310,0.313,2.438
4,USA,WY,YELLOWSTONE LAKE,726664,44.54,-110.42,2388,75.74,-7,NAM,1,-25,0.4,30,7,16.5,23,10.8,2.4,230,0.269,2.574
4,USA,WY,WORLAND MUNI,726665,43.97,-107.95,1283,86.83,-7,NAM,1,-22,1.4,200,7,17.9,33.8,16.2,3.7,190,0.306,2.443
4,USA,WY,SOUTH BIG HORN CO,726667,44.52,-108.08,1199,87.73,-7,NAM,1,-21.2,1.2,120,7,17.7,34.8,16.9,3.9,140,0.308,2.442
4,USA,MT,DAWSON COMMUNITY,726676,47.13,-104.8,749,92.64,-7,NAM,1,-24.1,3.1,290,7,14.4,32.7,18,5,150,0.32,2.429
4,USA,MN,RUSH CITY RGNL,726679,45.7,-92.95,281,97.99,-6,NAC,1,-22.1,1.9,300,7,12.2,29.9,21.8,4,180,0.357,2.355
4,USA,MN,PRINCETON MUNI,726682,45.56,-93.61,298,97.8,-6,NAC,1,-22.8,1.7,260,7,12.3,30.3,21.3,4.7,160,0.356,2.354
4,USA,SD,MOBRIDGE MUNI,726685,45.55,-100.41,507,95.38,-6,NAC,1,-22.8,3.2,320,7,12.9,32.8,20.8,6,150,0.333,2.436
4,USA,SD,PIERRE RGNL,726686,44.38,-100.29,526,95.16,-6,NAC,1,-20.9,4.2,340,7,14.2,34.7,21.3,6.2,180,0.333,2.435
4,USA,SD,LEMMON,726695,45.93,-102.17,781,92.29,-7,NAM,1,-25.1,5.1,330,7,13.9,35.8,21.9,3.8,310,0.32,2.451
4,USA,WY,CODY MUNI (AWOS),726700,44.62,-108.95,1553,84.01,-7,NAM,1,-19.6,2.1,30,7,14.2,31.1,14.6,4.2,260,0.299,2.455
4,USA,WY,BIG PINEY (AMOS),726710,42.58,-110.11,2126,78.26,-7,NAM,1,-24,1.3,60,7,19.7,27.9,12.6,5.5,260,0.288,2.505
4,USA,WY,RIVERTON,726720,43.06,-108.46,1684,82.66,-7,NAM,1,-18.8,1.6,50,7,15.8,32.1,14.3,5,100,0.295,2.45
4,USA,MT,BILLINGS/LOGAN INT.,726770,45.81,-108.54,1088,88.92,-7,NAM,1,-19.5,3.8,30,7,14.5,32.9,16.6,4.1,50,0.31,2.439
4,USA,MT,LEWISTOWN MUNI,726776,47.05,-109.47,1264,87.03,-7,NAM,1,-22.5,2.9,130,7,15.4,30.2,15.5,4.2,100,0.29,2.507
4,USA,MT,BAKER MUNI,726777,46.36,-104.25,906,90.9,-7,NAM,1,-22.3,3.1,290,7,15.7,32.9,18.4,5.5,160,0.318,2.432
4,USA,MT,BERT MOONEY,726785,45.95,-112.51,1687,82.63,-7,NAM,12,-23,1.3,160,7,18.4,29.1,13.6,4.7,310,0.281,2.54
4,USA,MT,DILLON AIRPORT,726796,45.26,-112.55,1592,83.61,-7,NAM,12,-17.7,3.4,50,7,17.8,29.4,15,4.2,170,0.283,2.529
4,USA,MT,GALLATIN FLD,726797,45.79,-111.15,1356,86.06,-7,NAM,12,-22.2,2,160,7,18.7,31.5,15.9,3.6,10,0.31,2.463
4,USA,MT,MISSION FLD,726798,45.7,-110.45,1408,85.51,-7,NAM,12,-18.9,4.4,320,7,19.1,32.2,15.1,5.7,270,0.311,2.466
